วันที่เริ่มตัด,วันที่ตัดเสร็จ,DTWH,Load Date,Order No,Grade,Cutter,BW,Size,Cap. (T/day),Brand,EO,CO,Material,Material Description,Prod.Qty (Ton),Prod.Qty (Class),RM/Pallet,Wrapper (m),Box+Lid,Pallet Size,MDF Size,จำนวน PL,จำนวน MDF,Material Note,DOM/EXP,Country,Sale Rep. Remark,,,
12-Sep-14 0:17,,,,,PPC70E,,,A-4,,IDEA MAX,,,,,219.160,,,43018,21313,,,397,397,,,,,,,
12-Sep-14 0:17,13-Sep-14 5:37,15-Sep-14,,,PPC70E,4,70,A-4,99,IDEA MAX,END,201409,Z01PPC070 00000933,PPC 70E A-4 (IDM-LAY3) SG-K1,121,55505,225,23750,11767,38x45,38x45,247,247,,E,,,,,
13-Sep-14 5:37,14-Sep-14 5:25,16-Sep-14,,,PPC70E,4,70,A-4,99,IDEA MAX,END,201409,Z01PPC070 00000932,PPC 70E A-4 (IDM-LAY4) SG-K1,98.16,45028,300,19267,9546,38x45,38x45,150,150,,E,,,,,
14-Sep-14 5:25,,,,,PPC70E,,,A-4,,SUPREME METRO,,,,,91.600,,,17980,8908,,,160,160,,,,,,,
14-Sep-14 5:25,14-Sep-14 14:57,17-Sep-14,,,PPC70E,4,70,A-4,99,SUPREME METRO,END,201409,Z01PPC070 00001097,PPC 70E A-4 (SPR-AP-MT-PMW-LAY3),39.28,18018,225,7710,3820,38x45,38x45,80,80,,E,,,,,
14-Sep-14 14:57,15-Sep-14 3:38,17-Sep-14,,,PPC70E,4,70,A-4,99,SUPREME METRO,END,201409,Z01PPC070 00001096,PPC 70E A-4 (SPR-AP-MT-PMW-LAY4),52.32,24000,300,10270,5088,38x45,38x45,80,80,,E,,,,,
15-Sep-14 3:38,15-Sep-14 3:38,18-Sep-14 3:38,,,,,,Size Change,0.15,,,,,,,,,,,,,,,,,,,,,
15-Sep-14 3:38,16-Sep-14 3:38,,,,Wait for paper,,,,1.00,,,,,,,,,,,,,,,,,,,,,
16-Sep-14 3:38,17-Sep-14 3:38,,,,Paper  Shut Down,,,,1.00,,,,,,,,,,,,,,,,,,,,,
17-Sep-14 3:38,17-Sep-14 18:02,,,,Wait Consume,,,,0.60,,,,,,,,,,,,,,,,,,,,,
17-Sep-14 18:02,,,,,PPC70E,,,A-4,,IDEA MAX,,,,,296.090,,,58118,28794,,,504,504,,,,,,,
17-Sep-14 18:02,18-Sep-14 18:15,20-Sep-14,,,PPC70E,4,70,A-4,99,IDEA MAX,,201409,Z01PPC070 00000933,PPC 70E A-4 (IDM-LAY3) SG-K1,99.95,45849,225,19619,9720,38x45,38x45,204,204,,E,,,,,
18-Sep-14 18:15,20-Sep-14 17:48,21-Sep-14,,,PPC70E,4,70,A-4,99,IDEA MAX,,201409,Z01PPC070 00000932,PPC 70E A-4 (IDM-LAY4) SG-K1,196.14,89972,300,38499,19074,38x45,38x45,300,300,,E,,,,,
20-Sep-14 17:48,20-Sep-14 17:48,23-Sep-14 17:48,,,,,,Size Change,0.15,,,,,,,,,,,,,,,,,,,,,
20-Sep-14 17:48,,,,,PPC70E,,,A-3,,SUPREME,,,,,107.100,,,14153,5196,,,200,200,,,,,,,
20-Sep-14 17:48,21-Sep-14 6:46,23-Sep-14,,,PPC70E,4,70,A-3,85,SUPREME,END,201409,Z01PPC070 00000688,PPC 70E A-3 (SPR-PMW-LAY3),45.9,10503,105,6066,2227,38x43,38x43,100,100,,E,,,,,
21-Sep-14 6:46,22-Sep-14 0:03,24-Sep-14,,,PPC70E,4,70,A-3,85,SUPREME,END,201409,Z01PPC070 00000687,PPC 70E A-3 (SPR-PMW-LAY4),61.2,14005,140,8088,2969,38x43,38x43,100,100,,E,,,,,
22-Sep-14 0:03,,,,,PPC80E,,,A-3,,IDEA WORK,,,,,30.000,,,3472,1275,,,50,50,,,,,,,
22-Sep-14 0:03,22-Sep-14 7:37,25-Sep-14,,,PPC80E,4,80,A-3,95,IDEA WORK,END,201409,Z01PPC080 00001057,PPC 80E A-3 (IDW-NP),30,6012,120,3472,1275,38x43,38x43,50,50,,E,,,,,
22-Sep-14 7:37,,,,,PPC80E,,,A-3,,IDEA WORK,,,,,30.000,,,3472,1275,,,50,50,,,,,,,
22-Sep-14 7:37,22-Sep-14 15:12,25-Sep-14,,,PPC80E,4,80,A-3,95,IDEA WORK,END,201409,Z01PPC080 00000809,PPC 80D A-3 (IDW),30,6012,120,3472,1275,35x50,35x50,50,50,,E,,,,,
22-Sep-14 15:12,22-Sep-14 15:12,25-Sep-14 15:12,,,,,,Size Change,0.15,,,,,,,,,,,,,,,,,,,,,
22-Sep-14 15:12,,,,,PPC70E,,,A-4,,IDEA MAX,,,,,60.000,,,11807,0,,,57,57,,,,,,,
22-Sep-14 15:12,23-Sep-14 5:45,25-Sep-14,,,PPC70E,4,70,A-4,99,IDEA MAX,201409,END,Z01PPC070 00001041,PPC 70D A-4 (IDM-LAY6) [P],60,27523,480,11807,0,36x49,36.5x47,57,57,,E,,ShirkWrap,,,
23-Sep-14 5:45,,,,,PPC70E,,,A-4,,NEW CANON,,,,,81.780,,,16052,7953,,,140,140,,,,,,,
23-Sep-14 5:45,23-Sep-14 12:53,26-Sep-14,,,PPC70E,4,70,A-4,99,NEW CANON,END,201409,Z01PPC070 00001020,PPC 70E A-4 (NEWCANON-PMW-LAY3),29.46,13514,225,5783,2865,38x45,38x45,60,60,,E,,,,,
23-Sep-14 12:53,24-Sep-14 1:34,26-Sep-14,,,PPC70E,4,70,A-4,99,NEW CANON,END,201409,Z01PPC070 00001019,PPC 70E A-4 (NEWCANON-PMW-LAY4),52.32,24000,300,10270,5088,38x45,38x45,80,80,,E,,,,,
24-Sep-14 1:34,,,,,PPC80E,,,A-4,,IDEA WORK,,,,,30.000,,,5148,0,,,25,25,,,,,,,
24-Sep-14 1:34,24-Sep-14 8:11,27-Sep-14,,,PPC80E,4,80,A-4,109,IDEA WORK,201409,END,Z01PPC080 00001129,PPC 80D A-4 (IDW-LAY6) [P],30,12000,480,5148,0,36x49,36.5x47,25,25,,E,,ShirkWrap,,,
24-Sep-14 8:11,,,,,PPC80E,,,A-4,,IDEA WORK,,,,,400.000,,,68640,33920,,,333,333,,,,,,,
24-Sep-14 8:11,28-Sep-14 0:15,27-Sep-14,,,PPC80E,4,80,A-4,109,IDEA WORK,201409,END,Z01PPC080 00001128,PPC 80D A-4 (IDW-AP-LAY6),400,160000,480,68640,33920,38x49,38x49,333,333,,E,,,,,
28-Sep-14 0:15,,,,,PPC70D,,,A-4,,IQ GREEN,,,,,140.000,,,37087,13615,,,134,134,,,,,,,
28-Sep-14 0:15,30-Sep-14 8:15,01-Oct-14,,,PPC70D,4,70,A-4,60,IQ GREEN,END,201409,Z01PPC070 00001061,PPC 70D A-4 (IQ GREEN-PMW-LAY6),140,64220,480,37087,13615,38x49,38x49,134,134,,D,,ShirkWrap,,,
30-Sep-14 8:15,,,,,PPC70E,,,A-4,,DELIGHT,,,,,45.780,,,9009,0,,,80,80,,,,,,,
30-Sep-14 8:15,30-Sep-14 16:06,03-Oct-14,,,PPC70E,4,70,A-4,60,DELIGHT,END,201409,Z01PPC070 00001122,PPC 70E A-4 (DELIGHT-SHRINK-PMW-LAY3),19.62,9000,225,3861,0,38x45,38x45,40,40,,E,,ShirkWrap,,,
30-Sep-14 16:06,01-Oct-14 2:34,03-Oct-14,,,PPC70E,4,70,A-4,60,DELIGHT,END,201409,Z01PPC070 00001121,PPC 70E A-4 (DELIGHT-SHRINK-PMW-LAY4),26.16,12000,300,5148,0,38x45,38x45,40,40,,E,,ShirkWrap,,,
01-Oct-14 2:34,,,,,PPC70D,,,A-4,,DELIGHT,,,,,30.000,,,5904,2917,,,29,29,,,,,,,
01-Oct-14 2:34,01-Oct-14 14:34,04-Oct-14,,,PPC70D,4,70,A-4,60,DELIGHT,END,201409,Z01PPC070 00001076,PPC 70D A-4 (DELIGHT-PMW-SG-LAY6),30,13761,480,5904,2917,38x49,38x49,29,29,,D,,ShirkWrap,,,
01-Oct-14 14:34,,,,,PPC70D,,,A-4,,PAPER WORK NO.1,,,,,60.000,,,11807,5835,,,57,57,,,,,,,
01-Oct-14 14:34,02-Oct-14 14:34,04-Oct-14,,,PPC70D,4,70,A-4,60,PAPER WORK NO.1,END,201409,Z01PPC070 00001077,PPC 70D A-4 (OEM-PPWORK-PMW-SG-LAY6),60,27523,480,11807,5835,38x49,38x49,57,57,,D,,ShirkWrap,,,
02-Oct-14 14:34,05-Oct-14 2:34,,,,Wait for paper,,,,2.50,,,,,,,,,,,,,,,,,,,,,
05-Oct-14 2:34,,,,,PPC80E,,,A-4,,FUJI TRANSIT,,,,,140.774,,,24157,11938,,,215,215,,,,,,,
05-Oct-14 2:34,05-Oct-14 15:51,08-Oct-14,,,PPC80E,4,80,A-4,109,FUJI TRANSIT,2014101,END,Z01PPC080 00001196,PPC 80E A-4 (TRANSIT-AP-PMW-LAY3),60.332,24133,225,10353,5116,38x45,38x45,107,107,,E,,,,,
05-Oct-14 15:51,06-Oct-14 9:34,08-Oct-14,,,PPC80E,4,80,A-4,109,FUJI TRANSIT,2014101,END,Z01PPC080 00001197,PPC 80E A-4 (TRANSIT-AP-PMW-LAY4),80.442,32177,300,13804,6821,38x45,38x45,107,107,,E,,,,,
06-Oct-14 9:34,06-Oct-14 9:34,09-Oct-14 9:34,,,,,,Size Change,0.15,,,,,,,,,,,,,,,,,,,,,
06-Oct-14 9:34,,,,,PPC80E,,,A-3,,SUPREME,,,,,97.840,,,11323,4157,,,160,160,,,,,,,
06-Oct-14 9:34,06-Oct-14 20:09,09-Oct-14,,,PPC80E,4,80,A-3,95,SUPREME,2014101,END,Z01PPC080 00000680,PPC 80E A-3 (SPR-PMW-LAY3),41.92,8401,105,4851,1781,38x43,38x43,80,80,,E,,,,,
06-Oct-14 20:09,07-Oct-14 10:17,09-Oct-14,,,PPC80E,4,80,A-3,95,SUPREME,2014101,END,Z01PPC080 00000679,PPC 80E A-3 (SPR-PMW-LAY4),55.92,11206,140,6472,2376,38x43,38x43,80,80,,E,,,,,
07-Oct-14 10:17,,,,,PPC80E,,,A-3,,SUPREME,,,,,20.000,,,0,850,,,29,29,,,,,,,
07-Oct-14 10:17,07-Oct-14 15:20,10-Oct-14,,,PPC80E,4,80,A-3,95,SUPREME,2014101,END,Z01PPC080 00000723,PPC 80E A-3 (SPR-PMW-NP),20,4008,140,0,850,38x43,38x43,29,29,,E,,,,,
07-Oct-14 15:20,08-Oct-14 0:27,,,,CVT Shut Down,,,,0.38,,,,,,,,,,,,,,,,,,,,,
08-Oct-14 0:27,,,,,PPC64E,,,A-3,,WHITE PPC,,,,,146.500,,,21204,12973,,,250,250,,,,,,,
08-Oct-14 0:27,10-Oct-14 6:33,11-Oct-14,,,PPC64E,4,64,A-3,65,WHITE PPC,2014101,END,Z01PPC064 00000031,PPC 64E A-3 (WHITE PPC-J-LAY7),146.5,36717,147,21204,12973,38x43,38x43,250,250,,E,,,,,
10-Oct-14 6:33,10-Oct-14 6:33,13-Oct-14 6:33,,,,,,Size Change,0.15,,,,,,,,,,,,,,,,,,,,,
10-Oct-14 6:33,,,,,PPC64E,,,B-4,,WHITE PPC,,,,,57.360,,,8863,4067,,,120,120,,,,,,,
10-Oct-14 6:33,11-Oct-14 10:05,13-Oct-14,,,PPC64E,4,64,B-4,50,WHITE PPC,2014101,END,Z01PPC064 00000033,PPC 64E B-4 (WHITE PPC-J-LAY4),57.36,19184,160,8863,4067,32.5x44.5,31x44,120,120,,E,,,,,
11-Oct-14 10:05,11-Oct-14 10:05,14-Oct-14 10:05,,,,,,Size Change,0.15,,,,,,,,,,,,,,,,,,,,,
11-Oct-14 10:05,,,,,PPC70E,,,A-4,,SUPREME-SLIM,,,,,60.170,,,11810,5851,,,92,92,,,,,,,
11-Oct-14 10:05,12-Oct-14 0:40,14-Oct-14,,,PPC70E,4,70,A-4,99,SUPREME-SLIM,2014101,END,Z01PPC070 00000756,PPC 70E A-4 (SPR-AP-PMW-LAY4-SL),60.17,27601,300,11810,5851,38x45,38x45,92,92.003,,E,,,,,
12-Oct-14 0:40,,,,,PPC70E,,,A-4,,SUPREME-NP,,,,,150.000,,,29443,14587,,,229,229,,,,,,,
12-Oct-14 0:40,13-Oct-14 13:02,15-Oct-14,,,PPC70E,4,70,A-4,99,SUPREME-NP,2014101,END,Z01PPC070 00000663,PPC 70E A-4 (SPR-AP-PMW-NP),150,68807,300,29443,14587,38x45,38x45,229,229,,E,,,,,
13-Oct-14 13:02,,,,,PPC80D,,,A-4,,IDEA WORK,,,,,224.400,,,38507,19029,,,187,187,,,,,,,
13-Oct-14 13:02,15-Oct-14 14:26,16-Oct-14,,,PPC80D,4,80,A-4,109,IDEA WORK,2014101,END,Z01PPC080 00001128,PPC 80D A-4 (IDW-AP-LAY6),224.4,89760,480,38507,19029,38x49,38x49,187,187,,D,,,,,
15-Oct-14 14:26,17-Oct-14 14:26,,,,Cutter Late,,,,2.00,,,,,,,,,,,,,,,,,,,,,
17-Oct-14 14:26,,,,,PPC70D,,,A-4,,IDEA MAX,,,,,287.760,,,56628,27984,,,275,275,,,,,,,
17-Oct-14 14:26,20-Oct-14 12:12,20-Oct-14,,,PPC70D,4,70,A-4,99,IDEA MAX,END,2014101,Z01PPC070 00001040,PPC 70D A-4 (IDM-LAY6),287.76,132000,480,56628,27984,38x49,38x49,275,275,,D,,,,,
20-Oct-14 12:12,21-Oct-14 12:12,,,,Paper  Shut Down,,,,1.00,,,,,,,,,,,,,,,,,,,,,
21-Oct-14 12:12,,,,,PPC80D,,,A-4,,IDEA WORK,,,,,127.200,,,21828,10787,,,106,106,,,,,,,
21-Oct-14 12:12,22-Oct-14 16:12,24-Oct-14,,,PPC80D,4,80,A-4,109,IDEA WORK,2014102,END,Z01PPC080 00001128,PPC 80D A-4 (IDW-AP-LAY6),127.2,50880,480,21828,10787,38x49,38x49,106,106,,D,,,,,
22-Oct-14 16:12,,,,,PPC70D,,,A-4,,IDEA MAX,,,,,112.240,,,22088,10915,,,107,107,,,,,,,
22-Oct-14 16:12,23-Oct-14 19:25,25-Oct-14,,,PPC70D,4,70,A-4,99,IDEA MAX,END,2014102,Z01PPC070 00001040,PPC 70D A-4 (IDM-LAY6),112.24,51486,480,22088,10915,38x49,38x49,107,107,,D,,,,,
23-Oct-14 19:25,,,,,PPC80D,,,A-4,,IDEA WORK,,,,,48.400,,,8305,4104,,,40,40,,,,,,,
23-Oct-14 19:25,24-Oct-14 6:04,26-Oct-14,,,PPC80D,4,80,A-4,109,IDEA WORK,2014102,END,Z01PPC080 00001128,PPC 80D A-4 (IDW-AP-LAY6),48.4,19360,480,8305,4104,38x49,38x49,40,40,,D,,,,,
24-Oct-14 6:04,,,,,PPC80E,,,A-4,,IDEA WORK,,,,,40.000,,,6864,0,,,33,33,,,,,,,
24-Oct-14 6:04,24-Oct-14 14:53,27-Oct-14,,,PPC80E,4,80,A-4,109,IDEA WORK,2014101,END,Z01PPC080 00001129,PPC 80D A-4 (IDW-LAY6) [P],40,16000,480,6864,0,36x49,36.5x47,33,33,,E,,ShirkWrap,,,
24-Oct-14 14:53,,,,,PPC70E,,,A-4,,DELIGHT,,,,,45.780,,,9009,4452,,,80,80,,,,,,,
24-Oct-14 14:53,24-Oct-14 21:13,27-Oct-14,,,PPC70E,4,70,A-4,99,DELIGHT,2014101,END,Z01PPC070 00001113,PPC 70E A-4 (DELIGHT-AP-PMW-LAY4),26.16,12000,300,5148,2544,38x45,38x45,40,40,,E,,,,,
24-Oct-14 21:13,25-Oct-14 1:58,27-Oct-14,,,PPC70E,4,70,A-4,99,DELIGHT,2014101,END,Z01PPC070 00001114,PPC 70E A-4 (DELIGHT-AP-PMW-LAY3),19.62,9000,225,3861,1908,38x45,38x45,40,40,,E,,,,,
25-Oct-14 1:58,25-Oct-14 1:58,28-Oct-14 1:58,,,,,,Size Change,0.15,,,,,,,,,,,,,,,,,,,,,
25-Oct-14 1:58,,,,,PPC80E,,,A-3,,IDEA WORK,,,,,40.000,,,4629,1699,,,67,67,,,,,,,
25-Oct-14 1:58,25-Oct-14 12:05,28-Oct-14,,,PPC80E,4,80,A-3,95,IDEA WORK,2014101,END,Z01PPC080 00001057,PPC 80E A-3 (IDW-NP),40,8016,120,4629,1699,38x43,38x43,67,67,,E,,,,,
25-Oct-14 12:05,,,,,PPC80E,,,A-3,,IDEA WORK,,,,,35.000,,,4051,1487,,,58,58,,,,,,,
25-Oct-14 12:05,25-Oct-14 20:55,28-Oct-14,,,PPC80E,4,80,A-3,95,IDEA WORK,2014101,END,Z01PPC080 00000809,PPC 80D A-3 (IDW),35,7014,120,4051,1487,35x50,35x50,58,58,,E,,,,,
25-Oct-14 20:55,,,,,PPC70E,,,A-3,,IDEA MAX,,,,,20.000,,,2643,970,,,38,38,,,,,,,
25-Oct-14 20:55,26-Oct-14 2:34,28-Oct-14,,,PPC70E,4,70,A-3,85,IDEA MAX,2014101,END,Z01PPC070 00000907,PPC 70D A-3 (IDM),20,4577,120,2643,970,35x50,35x50,38,38,,E,,,,,
26-Oct-14 2:34,26-Oct-14 2:34,29-Oct-14 2:34,,,,,,Size Change,0.15,,,,,,,,,,,,,,,,,,,,,
26-Oct-14 2:34,28-Oct-14 16:58,,,,Cutter Late,,,,2.60,,,,,,,,,,,,,,,,,,,,,
28-Oct-14 16:58,,,,,PPC70E,,,A-4,,FUJI XEROX,,,,,45.000,,,8856,4376,,,43,43,,,,,,,
28-Oct-14 16:58,29-Oct-14 3:53,31-Oct-14,,,PPC70E,4,70,A-4,99,FUJI XEROX,END,2014101,Z01PPC070 00001060,PPC 70D A-4 (OEM-FUJI-PMW-SG-LAY6),45,20642,480,8856,4376,38x49,38x49,43.005,43.005,,E,,กล่อง + ฝา,,,
29-Oct-14 3:53,,,,,PPC70D,,,A-4,,DELIGHT,,,,,45.000,,,8856,4376,,,43,43,,,,,,,
29-Oct-14 3:53,29-Oct-14 21:53,01-Nov-14,,,PPC70D,4,70,A-4,60,DELIGHT,END,2014101,Z01PPC070 00001076,PPC 70D A-4 (DELIGHT-PMW-SG-LAY6),45,20642,480,8856,4376,38x49,38x49,43,43,,D,,ShirkWrap,,,
29-Oct-14 21:53,,,,,PPC70D,,,A-4,,IQ GREEN,,,,,150.000,,,39736,14587,,,143,143,,,,,,,
29-Oct-14 21:53,01-Nov-14 9:53,01-Nov-14,,,PPC70D,4,70,A-4,60,IQ GREEN,END,2014101,Z01PPC070 00001061,PPC 70D A-4 (IQ GREEN-PMW-LAY6),150,68807,480,39736,14587,38x49,38x49,143,143,,D,,ShirkWrap,,,
01-Nov-14 9:53,03-Nov-14 9:53,,,,wait Paper,,,,2.00,,,,,,,,,,,,,,,,,,,,,
03-Nov-14 9:53,,,,,PPC70E,,,A-4,,SUPREME,,,,,114.450,,,22465,11130,,,175,175,,,,,,,
03-Nov-14 9:53,03-Nov-14 9:53,06-Nov-14,,1140176,PPC70E,4,70,A-4,99,SUPREME,2014111,,Z01PPC070 00000836,PPC 70E A-4 (SPR-AP-PMW-LAY3),0,0,225,0,0,38x45,38x45,0.000,0.000,,E,,,,,
03-Nov-14 9:53,04-Nov-14 13:37,06-Nov-14,,1140176,PPC70E,4,70,A-4,99,SUPREME,2014111,END,Z01PPC070 00000837,PPC 70E A-4 (SPR-AP-PMW-LAY4),114.45,52500,300,22465,11130,38x45,38x45,175.000,175.000,,E,,,,,
04-Nov-14 13:37,,,,,PPC70E,,,A-4,,PAPER WORK NO.1,,,,,65.000,,,12791,6321,,,62,62,,,,,,,
04-Nov-14 13:37,05-Nov-14 15:37,07-Nov-14,,1140176,PPC70E,4,70,A-4,60,PAPER WORK NO.1,2014111,END,Z01PPC070 00001125  ,PPC 70D A-4 (SPR-OEM-PPWORK-LAY6),65,29817,480,12791,6321,38x49,38x49,62.118,62.118,,E,,shirk Wrapใช้กระดาษ PPC 70 Exp.,,,
05-Nov-14 15:37,05-Nov-14 19:07,,,,,,,Size Change,0.15,,,,,,,,,,,,,,,,,,,,,
05-Nov-14 19:07,,,,,PPC70E,,,A-3,,SUPREME,,,,,107.065,,,14149,5194,,,200,200,,,,,,,
05-Nov-14 19:07,06-Nov-14 8:05,08-Nov-14,,1140176,PPC70E,4,70,A-3,85,SUPREME,2014111,END,Z01PPC070 00000688,PPC 70E A-3 (SPR-PMW-LAY3),45.885,10500,105,6064,2226,38x43,38x43,100.000,100.000,,E,,,,,
06-Nov-14 8:05,07-Nov-14 1:21,09-Nov-14,,1140176,PPC70E,4,70,A-3,85,SUPREME,2014111,END,Z01PPC070 00000687,PPC 70E A-3 (SPR-PMW-LAY4),61.18,14000,140,8085,2968,38x43,38x43,100.000,100.000,,E,,,,,
07-Nov-14 1:21,07-Nov-14 4:51,,,,,,,Size Change,0.15,,,,,,,,,,,,,,,,,,,,,
07-Nov-14 4:51,,,,,PPC70E,,,A-4,,DELIGHT,,,,,45.780,,,9009,0,,,80,80,,,,,,,
07-Nov-14 4:51,07-Nov-14 12:42,10-Nov-14,,1140178,PPC70E,4,70,A-4,60,DELIGHT,2014111,END,Z01PPC070 00001122,PPC 70E A-4 (DELIGHT-SHRINK-PMW-LAY3),19.62,9000,225,3861,0,38x45,38x45,40.000,40.000,,E,,ShirkWrap,,,
07-Nov-14 12:42,07-Nov-14 23:10,10-Nov-14,,1140178,PPC70E,4,70,A-4,60,DELIGHT,2014111,END,Z01PPC070 00001121,PPC 70E A-4 (DELIGHT-SHRINK-PMW-LAY4),26.16,12000,300,5148,0,38x45,38x45,40.000,40.000,,E,,ShirkWrap,,,
07-Nov-14 23:10,,,,,PPC70D,,,A-4,,GOON,,,,,45.000,,,8856,4376,,,43,43,,,,,,,
07-Nov-14 23:10,08-Nov-14 17:10,10-Nov-14,,1140178,PPC70D,4,70,A-4,60,GOON,2014111,END,Z01PPC070 00001088,PPC 70D A-4 (OEM-GOON-PMW-SG-LAY6),45,20642,480,8856,4376,38x49,38x49,43,43,,D,,ShirkWrap,,,
08-Nov-14 17:10,,,,,PPC70D,,,A-4,,IQ GREEN,,,,,20.000,,,5298,1945,,,19,19,,,,,,,
08-Nov-14 17:10,09-Nov-14 1:10,11-Nov-14,,1140177,PPC70D,4,70,A-4,60,IQ GREEN,END,2014111,Z01PPC070 00001061,PPC 70D A-4 (IQ GREEN-PMW-LAY6),20,9174,480,5298,1945,38x49,38x49,19,19,,D,,ShirkWrap,,,
09-Nov-14 1:10,,,,,PPC70D,,,A-4,,DELIGHT,,,,,20.000,,,3936,0,,,19,19,,,,,,,
09-Nov-14 1:10,09-Nov-14 9:10,12-Nov-14,,1140178,PPC70D,4,70,A-4,60,DELIGHT,2014111,END,Z01PPC070 00001076,PPC 70D A-4 (DELIGHT-PMW-SG-LAY6),20,9174,480,3936,0,38x49,38x49,19.113,19.113,,D,,ShirkWrap,,,
09-Nov-14 9:10,09-Nov-14 18:17,,,,CVT Shut Down,,,,0.38,,,,,,,,,,,,,,,,,,,,,
09-Nov-14 18:17,,,,,PPC80E,,,A-4,,SUPREME-NP,,,,,150.000,,,25740,12720,,,200,200,,,,,,,
09-Nov-14 18:17,11-Nov-14 3:19,12-Nov-14,,1140179,PPC80E,4,80,A-4,109,SUPREME-NP,2014111,END,Z01PPC080 00000668,PPC 80E A-4 (SPR-AP-PMW-NP),150,60000,300,25740,12720,38x45,38x45,200.000,200.000,,E,,,,,
11-Nov-14 3:19,,,,,PPC80E,,,A-4,,SUPREME,,,,,234.938,,,40315,19923,,,353,353,,,,,,,
11-Nov-14 3:19,11-Nov-14 23:00,14-Nov-14,,1140179,PPC80E,4,80,A-4,109,SUPREME,2014111,END,Z01PPC080 00000889,PPC 80E A-4 (SPR-AP-PMW-LAY3),89.438,35775,225,15347,7584,38x45,38x45,159.000,159.000,,E,,,,,
11-Nov-14 23:00,13-Nov-14 7:03,14-Nov-14,,1140179,PPC80E,4,80,A-4,109,SUPREME,2014111,END,Z01PPC080 00000890,PPC 80E A-4 (SPR-AP-PMW-LAY4),145.500,58200,300,24968,12338,38x45,38x45,194.000,194.000,,E,,,,,
13-Nov-14 7:03,,,,,PPC64E,,,A-4,,WHITE PPC,,,,,150.000,,,31350,15900,,,250,250,,,,,,,
13-Nov-14 7:03,15-Nov-14 6:25,16-Nov-14,,1140181,PPC64E,4,64,A-4,76,WHITE PPC,2014111,END,Z01PPC064 00000010,PPC 64E A-4 (WHITE PPC-J-LAY4),150,75000,300,31350,15900,38x45,38x45,250.000,250.000,,E,,,,,
15-Nov-14 6:25,16-Nov-14 6:25,,,,Cutter Late,,,,1.00,,,,,,,,,,,,,,,,,,,,,
16-Nov-14 6:25,,,,,PPC70E,,,A-4,,SUPREME-SLIM,,,,,130.800,,,25674,12720,,,200,200,,,,,,,
16-Nov-14 6:25,17-Nov-14 14:07,19-Nov-14,,1140182,PPC70E,4,70,A-4,99,SUPREME-SLIM,2014112,END,Z01PPC070 00000756,PPC 70E A-4 (SPR-AP-PMW-LAY4-SL),130.8,60000,300,25674,12720,38x45,38x45,200.000,200.000,,E,,,,,
17-Nov-14 14:07,,,,,PPC70E,,,A-4,,SUPREME,,,,,441.450,,,86650,42930,,,771,771,,,,,,,
17-Nov-14 14:07,19-Nov-14 12:00,20-Nov-14,,1140182,PPC70E,4,70,A-4,99,SUPREME,2014112,END,Z01PPC070 00000836,PPC 70E A-4 (SPR-AP-PMW-LAY3),189.25,86812,225,37147,18404,38x45,38x45,385.831,385.831,,E,,,,,
19-Nov-14 12:00,22-Nov-14 1:08,22-Nov-14,,1140182,PPC70E,4,70,A-4,99,SUPREME,2014112,END,Z01PPC070 00000837,PPC 70E A-4 (SPR-AP-PMW-LAY4),252.2,115688,300,49503,24526,38x45,38x45,385.627,385.627,,E,,,,,
22-Nov-14 1:08,,,,,PPC70D,,,A-4,,DELIGHT,,,,,30.000,,,5904,0,,,29,29,,,,,,,
22-Nov-14 1:08,22-Nov-14 13:08,25-Nov-14,,1140178,PPC70D,4,70,A-4,60,DELIGHT,2014111,END,Z01PPC070 00001076,PPC 70D A-4 (DELIGHT-PMW-SG-LAY6),30,13761,480,5904,0,38x49,38x49,29,29,,D,,ShirkWrap,,,
22-Nov-14 13:08,,,,,PPC70D,,,A-4,,DELIGHT,,,,,60.000,,,11807,0,,,57,57,,,,,,,
22-Nov-14 13:08,23-Nov-14 13:08,25-Nov-14,,1140184,PPC70D,4,70,A-4,60,DELIGHT,2014112,END,Z01PPC070 00001076,PPC 70D A-4 (DELIGHT-PMW-SG-LAY6),60,27523,480,11807,0,38x49,38x49,57,57,,D,,ShirkWrap,,,
23-Nov-14 13:08,,,,,PPC70E,,,A-4,,SUPREME-NP,,,,,65.400,,,12837,6360,,,100,100,,,,,,,
23-Nov-14 13:08,24-Nov-14 5:00,26-Nov-14,,1140176,PPC70E,4,70,A-4,99,SUPREME-NP,2014112,END,Z01PPC070 00000663,PPC 70E A-4 (SPR-AP-PMW-NP),65.4,30000,300,12837,6360,38x45,38x45,100.000,100.000,,E,,,,,
24-Nov-14 5:00,28-Nov-14 5:00,,,,Cutter Late,,,,4.00,,,,,,,,,,,,,,,,,,,,,
28-Nov-14 5:00,,,,,PPC80E,,,A-4,,IDEA WORK,,,,,200.000,,,34320,16960,,,167,167,,,,,,,
28-Nov-14 5:00,30-Nov-14 1:02,01-Dec-14,,1140187,PPC80E,4,80,A-4,109,IDEA WORK,2014111,END,Z01PPC080 00001128,PPC 80D A-4 (IDW-AP-LAY6),200,80000,480,34320,16960,38x49,38x49,166.667,166.667,,E,,,,,
30-Nov-14 1:02,,,,,PPC70E,,,A-4,,IDEA MAX,,,,,103.592,,,0,0,,,158,158,,,,,,,
